episode_id,t_in_episode,task_name,instruction,state_global_index,num_actions,action_dim,plot_path,percluster_plot_path,clusters_csv,left_img_path,wrist_img_path
ep000001,52,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,10,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000052_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000052_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000052_minkowski.csv,images/ep000001/state_000052_left.jpg,images/ep000001/state_000052_wrist.jpg
ep000001,53,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,11,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000053_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000053_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000053_minkowski.csv,images/ep000001/state_000053_left.jpg,images/ep000001/state_000053_wrist.jpg
ep000001,54,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,12,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000054_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000054_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000054_minkowski.csv,images/ep000001/state_000054_left.jpg,images/ep000001/state_000054_wrist.jpg
ep000001,55,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,13,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000055_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000055_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000055_minkowski.csv,images/ep000001/state_000055_left.jpg,images/ep000001/state_000055_wrist.jpg
ep000001,56,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,14,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000056_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000056_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000056_minkowski.csv,images/ep000001/state_000056_left.jpg,images/ep000001/state_000056_wrist.jpg
ep000001,57,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,15,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000057_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000057_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000057_minkowski.csv,images/ep000001/state_000057_left.jpg,images/ep000001/state_000057_wrist.jpg
ep000001,58,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,16,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000058_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000058_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000058_minkowski.csv,images/ep000001/state_000058_left.jpg,images/ep000001/state_000058_wrist.jpg
ep000001,59,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,17,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000059_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000059_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000059_minkowski.csv,images/ep000001/state_000059_left.jpg,images/ep000001/state_000059_wrist.jpg
ep000001,60,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,18,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000060_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000060_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000060_minkowski.csv,images/ep000001/state_000060_left.jpg,images/ep000001/state_000060_wrist.jpg
ep000001,61,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,19,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000061_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000061_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000061_minkowski.csv,images/ep000001/state_000061_left.jpg,images/ep000001/state_000061_wrist.jpg
ep000001,62,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,20,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000062_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000062_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000062_minkowski.csv,images/ep000001/state_000062_left.jpg,images/ep000001/state_000062_wrist.jpg
ep000001,63,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,21,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000063_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000063_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000063_minkowski.csv,images/ep000001/state_000063_left.jpg,images/ep000001/state_000063_wrist.jpg
ep000001,64,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,22,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000064_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000064_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000064_minkowski.csv,images/ep000001/state_000064_left.jpg,images/ep000001/state_000064_wrist.jpg
ep000001,65,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,23,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000065_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000065_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000065_minkowski.csv,images/ep000001/state_000065_left.jpg,images/ep000001/state_000065_wrist.jpg
ep000001,66,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,24,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000066_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000066_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000066_minkowski.csv,images/ep000001/state_000066_left.jpg,images/ep000001/state_000066_wrist.jpg
ep000001,67,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,25,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000067_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000067_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000067_minkowski.csv,images/ep000001/state_000067_left.jpg,images/ep000001/state_000067_wrist.jpg
ep000001,68,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,26,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000068_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000068_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000068_minkowski.csv,images/ep000001/state_000068_left.jpg,images/ep000001/state_000068_wrist.jpg
ep000001,69,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,27,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000069_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000069_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000069_minkowski.csv,images/ep000001/state_000069_left.jpg,images/ep000001/state_000069_wrist.jpg
ep000001,70,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,28,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000070_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000070_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000070_minkowski.csv,images/ep000001/state_000070_left.jpg,images/ep000001/state_000070_wrist.jpg
ep000001,71,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,29,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000071_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000071_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000071_minkowski.csv,images/ep000001/state_000071_left.jpg,images/ep000001/state_000071_wrist.jpg
ep000001,72,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,30,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000072_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000072_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000072_minkowski.csv,images/ep000001/state_000072_left.jpg,images/ep000001/state_000072_wrist.jpg
ep000001,73,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,31,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000073_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000073_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000073_minkowski.csv,images/ep000001/state_000073_left.jpg,images/ep000001/state_000073_wrist.jpg
ep000001,74,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,32,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000074_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000074_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000074_minkowski.csv,images/ep000001/state_000074_left.jpg,images/ep000001/state_000074_wrist.jpg
ep000001,75,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,33,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000075_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000075_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000075_minkowski.csv,images/ep000001/state_000075_left.jpg,images/ep000001/state_000075_wrist.jpg
ep000001,76,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,34,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000076_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000076_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000076_minkowski.csv,images/ep000001/state_000076_left.jpg,images/ep000001/state_000076_wrist.jpg
ep000001,77,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,35,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000077_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000077_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000077_minkowski.csv,images/ep000001/state_000077_left.jpg,images/ep000001/state_000077_wrist.jpg
ep000001,78,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,36,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000078_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000078_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000078_minkowski.csv,images/ep000001/state_000078_left.jpg,images/ep000001/state_000078_wrist.jpg
ep000001,79,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,37,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000079_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000079_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000079_minkowski.csv,images/ep000001/state_000079_left.jpg,images/ep000001/state_000079_wrist.jpg
ep000001,80,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,38,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000080_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000080_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000080_minkowski.csv,images/ep000001/state_000080_left.jpg,images/ep000001/state_000080_wrist.jpg
ep000001,81,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,39,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000081_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000081_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000081_minkowski.csv,images/ep000001/state_000081_left.jpg,images/ep000001/state_000081_wrist.jpg
ep000001,82,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,40,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000082_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000082_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000082_minkowski.csv,images/ep000001/state_000082_left.jpg,images/ep000001/state_000082_wrist.jpg
ep000001,83,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,41,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000083_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000083_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000083_minkowski.csv,images/ep000001/state_000083_left.jpg,images/ep000001/state_000083_wrist.jpg
ep000001,84,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,42,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000084_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000084_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000084_minkowski.csv,images/ep000001/state_000084_left.jpg,images/ep000001/state_000084_wrist.jpg
ep000001,85,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,43,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000085_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000085_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000085_minkowski.csv,images/ep000001/state_000085_left.jpg,images/ep000001/state_000085_wrist.jpg
ep000001,86,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,44,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000086_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000086_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000086_minkowski.csv,images/ep000001/state_000086_left.jpg,images/ep000001/state_000086_wrist.jpg
ep000001,87,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,45,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000087_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000087_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000087_minkowski.csv,images/ep000001/state_000087_left.jpg,images/ep000001/state_000087_wrist.jpg
ep000001,88,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,46,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000088_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000088_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000088_minkowski.csv,images/ep000001/state_000088_left.jpg,images/ep000001/state_000088_wrist.jpg
ep000001,89,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,47,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000089_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000089_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000089_minkowski.csv,images/ep000001/state_000089_left.jpg,images/ep000001/state_000089_wrist.jpg
ep000001,90,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,48,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000090_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000090_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000090_minkowski.csv,images/ep000001/state_000090_left.jpg,images/ep000001/state_000090_wrist.jpg
ep000001,91,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,49,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000091_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000091_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000091_minkowski.csv,images/ep000001/state_000091_left.jpg,images/ep000001/state_000091_wrist.jpg
ep000001,92,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,50,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000092_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000092_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000092_minkowski.csv,images/ep000001/state_000092_left.jpg,images/ep000001/state_000092_wrist.jpg
ep000001,93,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,51,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000093_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000093_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000093_minkowski.csv,images/ep000001/state_000093_left.jpg,images/ep000001/state_000093_wrist.jpg
ep000001,94,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,52,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000094_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000094_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000094_minkowski.csv,images/ep000001/state_000094_left.jpg,images/ep000001/state_000094_wrist.jpg
ep000001,95,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,53,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000095_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000095_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000095_minkowski.csv,images/ep000001/state_000095_left.jpg,images/ep000001/state_000095_wrist.jpg
ep000001,96,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,54,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000096_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000096_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000096_minkowski.csv,images/ep000001/state_000096_left.jpg,images/ep000001/state_000096_wrist.jpg
ep000001,97,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,55,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000097_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000097_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000097_minkowski.csv,images/ep000001/state_000097_left.jpg,images/ep000001/state_000097_wrist.jpg
ep000001,98,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,56,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000098_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000098_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000098_minkowski.csv,images/ep000001/state_000098_left.jpg,images/ep000001/state_000098_wrist.jpg
ep000001,99,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,57,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000099_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000099_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000099_minkowski.csv,images/ep000001/state_000099_left.jpg,images/ep000001/state_000099_wrist.jpg
ep000001,100,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,58,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000100_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000100_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000100_minkowski.csv,images/ep000001/state_000100_left.jpg,images/ep000001/state_000100_wrist.jpg
ep000001,101,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,59,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000101_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000101_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000101_minkowski.csv,images/ep000001/state_000101_left.jpg,images/ep000001/state_000101_wrist.jpg
ep000001,102,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,60,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000102_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000102_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000102_minkowski.csv,images/ep000001/state_000102_left.jpg,images/ep000001/state_000102_wrist.jpg
ep000001,103,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,61,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000103_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000103_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000103_minkowski.csv,images/ep000001/state_000103_left.jpg,images/ep000001/state_000103_wrist.jpg
ep000001,104,Put the candy bar on the left side of the first shelf,Put the candy bar on the left side of the first shelf,62,750,8,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000104_chunks_minkowski.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000104_chunks_minkowski_percluster.png,/home/exouser/openpi/droid_sanity/clusters/ep000001/state_000104_minkowski.csv,images/ep000001/state_000104_left.jpg,images/ep000001/state_000104_wrist.jpg
